label,message,length
0,takin shower yeah ll leave m done,52
0,working eye philosophy text u later bit free chat,100
0,u havenåõt lost ill always b 4ui didnåõt intend 2 hurt u never knew u felt iwasmarine thatåõs itried2tell urmomi careabout u,164
1,win winner mr t foley ipod exciting prize soon keep eye ur mobile visit wwwwin82050couk,132
0,bad girl still remember,39
0,much gave morning,32
0,hope alright babe worry might felt bit desparate learned job fake waiting come back love,158
0,hey tell blake s address carlos wanted meet got lost s answering phone,120
0,get opinion something first,42
0,one week leave put know time,46
0,hit move,44
0,excellent spent lt gt year air force iraq afghanistan stable honest like traveling,123
0,wan na watch movie,24
0,ok lor thanx ìï school,29
0,m class get text,34
0,bus leaf lt gt,29
0,god blessget good sleep dear pray,47
1,todays voda number ending 1225 selected receive å£50award match please call 08712300220 quoting claim code 3100 standard rate app,156
0,nice day today love dearly,47
0,aiyo bit pai seh ì noe scared dun rem die hee become better lookin oredi leh,115
0,aight ll ask roommate,37
0,whats house beer,64
0,ì wan 2 meet n combine part s da rest da project going,83
0,getting ticket 4 walsall tue 6 th march mate getting sat ill pay treat want 2 go txt bak terry,124
0,yes chatting,24
0,hi jess dont know work call u im home eve xxx,89
0,sian aft meeting supervisor got work 2 liao u working,67
0,going write ccna exam week,44
0,well watch shrek 3d b,33
0,much dirty fellow,28
0,dunno dat s wat told ok lor,37
0,ll probably tomorrow even later tonight something s going,76
0,could nt say dying man feel sad go wanted know would probably gone late night,150
0,re thinking lifting one,45
0,u dun wan u dun like already ah wat u still eating,84
0,sent ur email id soon,24
0,wat make people dearer de happiness dat u feel u meet de pain u feel u miss dem,119
0,dude s teresa hope okay didnt hear people called received package since dec lt gt thot yould like know fantastic year best reading plus really really bam first aid usmle work done,332
0,hey gorgeous man work mobile number good one babe squishy mwahs,80
0,may call later pls,24
1,hottest pic straight phone see getting wet wanting xx text pics 89555 txt cost 150p textoperator g696ga 18 xxx,151
0,s way stay oh,34
0,hello thanx taking call got job starts monday,65
0,time ur flight tmr,27
0,come,24
0,rather prominent bite mark right cheek,53
0,september,28
0,wet right,22
0,s husband,23
1,hack chat get backdoor entry 121 chat room fraction cost reply neo69 call 09050280520 subscribe 25p pm dps bcm box 8027 ldn wc1n3xx,161
0,norm tomorrow finish 415 co st test need sort library stuff point tomo got letter today access til end march better get move,191
0,yeah got list u joanna m feeling really anti social,75
0,office na,23
0,are comingdown later,29
0,super da good replacement murali,37
0,da good good playerwhy unsold,40
0,hi u want join sts later meeting five call u class,93
0,engalnd telly decided wo nt let watch mia elliot kissing damn,107
1,free nokia motorola upto 12mths 12price linerental 500 free xnet min 100txtmth free btooth call mobileupd8 08001950382 call 2optoutd3wv,158
0,dont want hear philosophy say happen,52
0,got job wipro get every thing life 2 3 year,71
0,cant get da laptop matric card wif ì lei,54
0,dunno da next show aft 6 850 toa payoh got 650,51
1,2nd time tried 2 contact u u 750 pound prize 2 claim easy call 08718726970 10p per min btnationalrate,154
0,made payment dont much sorry would want fedex way,98
0,didt play one day last year know even though good team like india,89
0,k girl waiting reception ah,50
0,say slowly god love amp need clean heart bloodsend ten special people amp u c miracle tomorrow pls pls,163
0,hate turn fun shopping trip annoying day everything would look house,135
0,sir waiting call,32
0,s want come online,41
0,could work ll reach consensus next meeting,58
0,aiyah wait lor u entertain hee,50
0,last thing ever wanted hurt nt think would d laugh embarassed delete tag keep going far knew nt even fact even felt like would hurt show really nt know messy wednesday nt bad problem time clean choose skype take picture sleep want go nt mind thing nt make bed throw laundry top ca nt friend house m embarassed s underwear bra strewn bed pillow floor s something else used good least making bed,790
0,ll let know kick,34
0,call ok said call,35
0,call number available appointment ask connect call waheed fathima,100
0,ì go buy wif meet ì later,46
0,mmmm fuck fair know weakness grin push knee s expose belly pull head nt forget know wicked smile,183
0,today system sh get readyall well also deep well,71
0,mom want know,30
0,aight ll text m back,34
0,dont know support as srt thnk think ps3 play usb,75
0,oh ok didnt know meant yep baby jontin,55
1,guaranteed å£1000 cash å£2000 prizeto claim yr prize call customer service representative,117
1,would like see xxx pic hot nearly banned uk,84
1,hmv bonus special 500 pound genuine hmv voucher answer 4 easy question play send hmv 86688 info www100percentrealcom,155
0,watching tv got new job,33
0,pen thing beyond joke wont biro nt master ca nt ever,97
0,party alex nichols,33
1,u secret admirer looking 2 make contact ufind r reveal think ur specialcall 09058094594,132
0,seeing missed call dear brother gr8 day,64
0,ok ìï finishing soon,23
0,sorry ca nt help,32
0,come slave going shell unconsciously avoiding making unhappy,128
0,love as enjoy doggy style,45
0,think asking gym excuse lazy people jog,62
1,dear 0776xxxxxxx u ve invited xchat final attempt contact u txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yrs,155
1,urgent please call 09061743811 landline abta complimentary 4 tenerife holiday å£5000 cash await collection sae cs box 326 cw25wx 150ppm,153
0,way home long dry spell season would,85
0,got ta collect da car 6 lei,32
0,ok knackered came home went sleep good full time work lark,89
0,probably earlier station s think,63
1,call 09090900040 listen extreme dirty live chat going office right total privacy one knows sic listening 60p min 247mp 0870753331018,163
0,good morning plz call sir,28
1,freemsg hey u got 1 videopic fones reply wild txt ill send u pic hurry im bored work xxx 18 150prcvd stop2stop,156
0,uh head nt much left,41
0,tot u outside co darren say u come shopping course nice wat jus went sim lim look mp3 player,110
0,aight sound good want come,53
0,wat would u like 4 ur birthday,31
0,love working home,27
0,miss vday parachute double coin u must know well,79
0,sorry ll call later,22
0,sister got placed birla soft da,40
1,free entry 2 weekly comp chance win ipod txt pod 80182 get entry std txt rate c s apply 08452810073 detail 18,143
0,wah okie okie muz make use e unlimited haha,59
0,re people mu m table lambda,54
0,stop old man get build snowman snow angel snowball fight,84
0,ello babe u ok,15
0,hello beautiful r u ok ve kinda ad row wiv walked pub wanted night wiv u miss u,106
0,u going ikea str aft dat,30
0,becoz lt gt jan whn al post ofice holiday cn go fr post ofice got duffer,108
0,lol grr mom taking forever prescription pharmacy like 2 minute away ugh,92
0,real tho suck ca nt even cook whole electricity m hungry,87
0,want go,16
1,new textbuddy chat 2 horny guy ur area 4 25p free 2 receive search postcode gaytextbuddycom txt one name 89693 08715500022 rpl stop 2 cnl,158
0,time month mid time,51
0,fffff text kadeem far gone,50
0,leaving yet ok lor go elsewhere n eat u thk,63
0,fujitsu series lifebook good,34
0,yar wanted 2 scold u yest late already got zhong se qing u ask b4 ask ll go w u lor n u still act real,160
0,dont know bring food,29
0,current food alone also,41
0,ll sch fr 46 dun haf da book sch s home,68
0,hello going village pub 8 either come accordingly ok,91
0,ok,2
0,call like lt gt time oh give u hypertension oh,66
0,dont give monkey wot think certainly nt mind friend mine nt sleep wiv wud annoyin,135
0,omg could snow tonite,30
1,call 08702490080 tell u 2 call 09066358152 claim å£5000 prize u 2 enter ur mobile personal detail prompt careful,145
1,free 1st week entry 2 textpod 4 chance 2 win 40gb ipod å£250 cash every wk txt vpod 81303 ts cs wwwtextpodnet custcare 08712405020,142
0,carry disturbing,35
0,pa tell went bath,35
0,jus finished avatar nigro,25
0,r u scratching,23
0,hope great day,32
0,either idea s know anyplaces something,76
0,planning usually stop find hella weed,45
0,fact re cleaning show know m upset priority constantly what want,106
0,excellent ready moan scream ecstasy,55
1,people dogging area call 09090204448 join like minded guy arrange 1 s 1 evening aå£150 minapn ls278bb,160
0,dude avatar 3d imp one point thought actually fly room almost tried hittng one reflex,124
1,well done 4 costa del sol holiday å£5000 await collection call 09050090044 toclaim sae tcs pobox334 stockport sk38xh costå£150pm max10mins,162
0,k k cant come search job,46
0,got lousy sleep kept waking every 2 hour see cat wanted come worry cold,120
0,yeah ll leave couple minute amp let know get mu,72
0,ì call 1010 make sure dat ve woken,57
0,hey go jazz power yoga hip hop kb yogasana,54
0,battery mr adewale uncle aka egbon,49
0,cant pick phone right pls send message,51
0,wait 2 min stand bus stop,29
0,oh ic thought meant mary jane,37
0,haha really oh deduct lesson tmr,67
0,nah im goin 2 wrks j wot bout u,41
0,eat shit wait ur monkey face bitch u asshole,92
0,good night going sleep,30
0,aight ll grab something eat text re back mu,68
0,k k cant come search job,46
0,take something pain move however side next 6hrs see doctor,87
0,lol oh babe wont sliding place midnight thanks invite,95
0,howz person story,23
1,guess somebody know secretly fancy wan na find give u call 09065394973 landline datebox1282essexcm61xn 150pmin 18,156
0,lol would awesome payback,34
1,80488 500 free text message valid 31 december 2005,74
0,yes completely form clark also utter waste,59
0,honeybee said m sweetest world god laughed amp said wait u havnt met person reading msg moral even god crack jokes gmgngegn,158
0,thanks tescos quite nice gone speak soon,73
0,s feathery bowa something guy nt know,76
0,even cant close eye vava playing umma d,65
0,2 laptop noe infra slow lar wan fast one,58
1,guaranteed å£200 award even å£1000 cashto claim ur award call free 08000407165 18 2 stop getstop 88222 php,133
0,nvm s ok,14
0,enjoy ur life good night,27
0,yes meet town co go gep home could text bus stop nt worry ll finished march û ish,143
0,askd u question hour answer,53
0,thats cool cum,52
0,delhi chennai still silent,31
0,lol alright thinkin haha,39
1,reply win å£100 weekly 2006 fifa world cup held send stop 87239 end service,104
0,m boat still mom check yo m half naked,83
0,shhhhh nobody supposed know,34
0,sorry ll call later,22
0,sorry ll call later meeting thing related trade please call arul lt gt,89
0,hey late m amk need drink tea coffee,61
0,wnt buy bmw car urgently vry urgentbut hv shortage lt gt lacsthere source arng dis amt lt gt lac thats prob,150
1,urgent please call 09061743810 landline abta complimentary 4 tenerife holiday 5000 cash await collection sae cs box 326 cw25wx 150 ppm,153
0,length e e top shorter n got fringe thk m going liao lazy dun wan 2 distract u also,123
0,antha num corrct dane,24
0,call message missed call,32
0,sorry ll call later,22
0,basket s gettin full might tonight,49
0,hi darlin ive got back really nice night thanks much lift see u tomorrow xxx,108
0,valentines huh proof fb page ugh m glad really nt watch rupaul show tool,119
1,free tone hope enjoyed new content text stop 61610 unsubscribe help08712400602450p provided tones2youcouk,129
0,eh den sat u book e kb liao huh,34
0,practising curtsey,38
0,shall come get pickle,26
0,lol boo hoping laugh,32
0,yeh def up4 something sat,31
0,well leave class babe never came back hope nice sleep love,117
0,lmao s fish memory need,45
